1;14;1;795
14;18;1;795
18;19;1;795
19;20;1;795
20;16;1;795
16;17;1;795
17;15;1;795
15;13;1;795
13;1;1;795
1;44;1;1014
44;43;1;1014
43;42;1;1014
42;41;1;1014
41;45;1;1014
45;46;1;1014
46;47;1;1014
47;49;1;1014
49;51;1;1014
51;50;1;1014
50;48;1;1014
48;1;1;1014
1;33;1;1190
33;34;1;1190
34;32;1;1190
32;36;1;1190
36;38;1;1190
38;39;1;1190
39;40;1;1190
40;37;1;1190
37;35;1;1190
35;1;1;1190
1;21;1;1211
21;25;1;1211
25;26;1;1211
26;28;1;1211
28;30;1;1211
30;31;1;1211
31;29;1;1211
29;27;1;1211
27;24;1;1211
24;23;1;1211
23;22;1;1211
22;1;1;1211
1;8;1;1903
8;9;1;1903
9;11;1;1903
11;12;1;1903
12;10;1;1903
10;7;1;1903
7;5;1;1903
5;3;1;1903
3;2;1;1903
2;4;1;1903
4;6;1;1903
6;1;1;1903
