1;43;1;0
43;45;1;0
45;44;1;0
44;36;1;0
36;38;1;0
38;1;1;0
1;15;1;1
15;48;1;1
48;12;1;1
12;16;1;1
16;17;1;1
17;10;1;1
10;11;1;1
11;14;1;1
14;18;1;1
18;13;1;1
13;1;1;1
1;2;1;2
2;4;1;2
4;46;1;2
46;6;1;2
6;9;1;2
9;8;1;2
8;7;1;2
7;47;1;2
47;5;1;2
5;3;1;2
3;1;1;2
1;35;1;3
35;32;1;3
32;30;1;3
30;28;1;3
28;27;1;3
27;33;1;3
33;51;1;3
51;1;1;3
1;34;1;4
34;29;1;4
29;31;1;4
31;49;1;4
49;22;1;4
22;26;1;4
26;1;1;4
1;40;1;5
40;37;1;5
37;41;1;5
41;39;1;5
39;42;1;5
42;1;1;5
1;24;1;6
24;20;1;6
20;19;1;6
19;23;1;6
23;50;1;6
50;21;1;6
21;25;1;6
25;1;1;6
