1;95;1;0
95;93;1;0
93;43;1;0
43;16;1;0
16;58;1;0
58;88;1;0
88;98;1;0
98;96;1;0
96;14;1;0
14;1;1;0
1;22;1;1
22;73;1;1
73;40;1;1
40;24;1;1
24;68;1;1
68;56;1;1
56;5;1;1
5;26;1;1
26;27;1;1
27;1;1;1
1;49;1;2
49;48;1;2
48;37;1;2
37;20;1;2
20;50;1;2
50;47;1;2
47;83;1;2
83;8;1;2
8;53;1;2
53;1;1;2
1;70;1;3
70;31;1;3
31;52;1;3
52;82;1;3
82;10;1;3
10;36;1;3
36;35;1;3
35;4;1;3
4;78;1;3
78;1;1;3
1;64;1;4
64;65;1;4
65;12;1;4
12;91;1;4
91;11;1;4
11;32;1;4
32;1;1;4
1;97;1;5
97;86;1;5
86;92;1;5
92;17;1;5
17;62;1;5
62;100;1;5
100;7;1;5
7;1;1;5
1;29;1;6
29;77;1;6
77;41;1;6
41;54;1;6
54;1;1;6
1;13;1;7
13;30;1;7
30;79;1;7
79;80;1;7
80;69;1;7
69;55;1;7
55;25;1;7
25;81;1;7
81;1;1;7
1;60;1;8
60;38;1;8
38;15;1;8
15;45;1;8
45;39;1;8
39;87;1;8
87;44;1;8
44;101;1;8
101;99;1;8
99;94;1;8
94;1;1;8
1;74;1;9
74;42;1;9
42;23;1;9
23;76;1;9
76;57;1;9
57;75;1;9
75;3;1;9
3;59;1;9
59;1;1;9
1;84;1;10
84;46;1;10
46;9;1;10
9;85;1;10
85;18;1;10
18;6;1;10
6;61;1;10
61;1;1;10
1;28;1;11
28;63;1;11
63;89;1;11
89;19;1;11
19;90;1;11
90;1;1;11
1;51;1;12
51;34;1;12
34;66;1;12
66;72;1;12
72;67;1;12
67;21;1;12
21;33;1;12
33;71;1;12
71;2;1;12
2;1;1;12
