1;91;1;0
91;88;1;0
88;87;1;0
87;84;1;0
84;83;1;0
83;85;1;0
85;86;1;0
86;89;1;0
89;90;1;0
90;92;1;0
92;1;1;0
1;21;1;1
21;25;1;1
25;26;1;1
26;28;1;1
28;30;1;1
30;31;1;1
31;29;1;1
29;27;1;1
27;24;1;1
24;23;1;1
23;22;1;1
22;1;1;1
1;44;1;2
44;43;1;2
43;42;1;2
42;41;1;2
41;45;1;2
45;46;1;2
46;47;1;2
47;49;1;2
49;52;1;2
52;51;1;2
51;53;1;2
53;50;1;2
50;48;1;2
48;1;1;2
1;68;1;3
68;66;1;3
66;64;1;3
64;63;1;3
63;75;1;3
75;73;1;3
73;62;1;3
62;65;1;3
65;69;1;3
69;67;1;3
67;70;1;3
70;1;1;3
1;14;1;4
14;18;1;4
18;19;1;4
19;20;1;4
20;16;1;4
16;17;1;4
17;15;1;4
15;13;1;4
13;1;1;4
1;33;1;5
33;34;1;5
34;32;1;5
32;36;1;5
36;38;1;5
38;39;1;5
39;40;1;5
40;37;1;5
37;35;1;5
35;1;1;5
1;58;1;6
58;56;1;6
56;55;1;6
55;54;1;6
54;57;1;6
57;59;1;6
59;61;1;6
61;60;1;6
60;1;1;6
1;99;1;7
99;97;1;7
97;96;1;7
96;95;1;7
95;93;1;7
93;94;1;7
94;98;1;7
98;101;1;7
101;100;1;7
100;1;1;7
1;6;1;8
6;4;1;8
4;8;1;8
8;9;1;8
9;11;1;8
11;12;1;8
12;10;1;8
10;7;1;8
7;5;1;8
5;3;1;8
3;2;1;8
2;76;1;8
76;1;1;8
1;82;1;9
82;79;1;9
79;77;1;9
77;72;1;9
72;71;1;9
71;74;1;9
74;78;1;9
78;80;1;9
80;81;1;9
81;1;1;9
